no,nama,kategori,alamat,kota,lat,lng,plusCode,rating,jumlahUlasan,telepon,website,foto,jamBuka,linkMaps,sumberQuery
327,Expat. Roasters CPI Makassar,Kedai Kopi,"Centre Point Of Indonesia (CPI, Sunset Quay A, Citraland No.03, Kota Makassar, Sulawesi Selatan 90224, Indonesia",Makassar,-5.14906,119.3934858,"V92V+99 Maccini Sombala, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,316,+6285343835337,https://expatroasters.com/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnJCuc78GFnjiePp3euGGybMoNqqPvU5YaeRinJxHKx9TngVmKt95qNOXpcgU4Y_zm3_uuWS-44tQcnBvcedyUnPbL8MKu2FTUGnwy7-CA13tdnU8Q8pmao-hGIpkx_mBRbo-oxfbuGwME=w408-h727-k-no,"Senin,07.00 hingga 23.00 | Selasa,07.00 hingga 23.00 | Rabu,07.00 hingga 23.00 | Kamis,07.00 hingga 23.00 | Jumat,07.00 hingga 00.00 | Sabtu,07.00 hingga 00.00 | Minggu,07.00 hingga 23.00",https://www.google.com/maps/place/Expat.+Roasters+CPI+Makassar/data=!4m7!3m6!1s0x2dbf1db33508502f:0xa286abcbf807afca!8m2!3d-5.14906!4d119.3934858!16s%2Fg%2F11wq8hpqr_!19sChIJL1AINbMdvy0Ryq8H-MurhqI,coffee shop Makassar
328,Enoa Coffee,Kedai Kopi,"Jl. Kijang No.3, Maricaya Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90141, Indonesia",Makassar,-5.1463569,119.4198763,"VC39+FX Maricaya Baru, Kota Makassar, Sulawesi Selatan, Indonesia",4.8,42,+628135111997,https://www.instagram.com/enoacoffee/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm_CaJbgLnXpwCRH0svz0xml36TSimPRgxbFo5978bkT6hp9PdvfpDBAdsEAWxeVnhnm5dDPJGgTFmgablLR_1BVPApoPQfBniomFAR3vHRv0cNFFRqF6OhhS_vh9JS9pPc2UL_YA=w408-h544-k-no,"Senin,07.00 hingga 23.00 | Selasa,07.00 hingga 23.00 | Rabu,07.00 hingga 23.00 | Kamis,07.00 hingga 23.00 | Jumat,07.00 hingga 23.00 | Sabtu,07.00 hingga 23.00 | Minggu,07.00 hingga 23.00",https://www.google.com/maps/place/Enoa+Coffee/data=!4m7!3m6!1s0x2dbee3d192494151:0x5c68b576810f8c07!8m2!3d-5.1463569!4d119.4198763!16s%2Fg%2F11lfbpz7c8!19sChIJUUFJktHjvi0RB4wPgXa1aFw,coffee shop Makassar
329,nomena coffee,Kedai Kopi,"Jl. Tallasalapang Klp.sawah No.45, RT.004/RW.07, Karunrung, Rappocini, Makassar City, South Sulawesi 90222, Indonesia",,-5.1825547,119.4464828,"RC8W+XH Karunrung, Kota Makassar, Sulawesi Selatan, Indonesia",4.8,60,+6282187449294,https://instagram.com/nomenacoffee?igshid=176g7ixtqd9k2,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn4i3g5h-by2h_0FeummAJmAUytDaOQ3IBH8xFFDRRAg8tHHa0LHa9QCefYH3dCqos_Cihfki0gMNdUzUy3Np_qZ8QLHJ8sXmFnsjJpOwL7C615dCqMW3khicTtw4p49zlVh9IH2w=w408-h544-k-no,"Senin,11.00 hingga 23.00 | Selasa,11.00 hingga 23.00 | Rabu,11.00 hingga 23.00 | Kamis,11.00 hingga 23.00 | Jumat,11.00 hingga 23.00 | Sabtu,11.00 hingga 23.00 | Minggu,17.00 hingga 23.00",https://www.google.com/maps/place/nomena+coffee/data=!4m7!3m6!1s0x2dbee3682f3f62ef:0x1f0363574548172a!8m2!3d-5.1825547!4d119.4464828!16s%2Fg%2F11qsvlbjk9!19sChIJ72I_L2jjvi0RKhdIRVdjAx8,coffee shop Makassar
330,Anotherplace Coffee House,Kedai Kopi,"Jl. Jipang Raya No.35, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia",Makassar,-5.1853627,119.449046,"RC7X+VJ Gn. Sari, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,99,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl3k_Q-g9bTbGzwBsTr-l4QCCPWi52eWJXYa8r9Z5q_kPzpRevq05myPe8V6kQA_1l5IBzEmilTAbXESQwbIcjN_7vduCoFOJgxRJlyXq1MlKbbIS6siw0N4yPwD2wD8IiZyfga=w408-h725-k-no,"Senin,09.00 hingga 23.30 | Selasa,09.00 hingga 23.00 | Rabu,09.00 hingga 23.00 | Kamis,09.00 hingga 23.00 | Jumat,09.00 hingga 23.00 | Sabtu,09.00 hingga 23.30 | Minggu,09.00 hingga 23.30",https://www.google.com/maps/place/Anotherplace+Coffee+House/data=!4m7!3m6!1s0x2dbee3bd4dcc512b:0xd1bbba2fd34cdd6!8m2!3d-5.1853627!4d119.449046!16s%2Fg%2F11kc0cx1m6!19sChIJK1HMTb3jvi0R1s00_aK7Gw0,coffee shop Makassar
331,COFFEE PLACE,Kafe,"Jl. Bau Mangga No.12, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90222, Indonesia",Makassar,-5.1607921,119.4442301,"RCQV+MM Masale, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,360,+628114101239,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnRoCvK6SzsMY8KqzlWAeNde8dIh7V3sf8jXbI2vtkZAJ3AjGdLg6hax-0J7YVr06ShI6yKd9l7RmoDr2wMBsXMULW0-RZvb7JpyyP9b9NtVBj5zN2FtqvDl2QxMvtb2jiLSw6F=w408-h306-k-no,"Senin,08.00 hingga 23.00 | Selasa,08.00 hingga 23.00 | Rabu,08.00 hingga 23.00 | Kamis,08.00 hingga 23.00 | Jumat,08.00 hingga 23.00 | Sabtu,08.00 hingga 23.00 | Minggu,08.00 hingga 23.00",https://www.google.com/maps/place/COFFEE+PLACE/data=!4m7!3m6!1s0x2dbee2ea5ef639ff:0xbb899a20a524920d!8m2!3d-5.1607921!4d119.4442301!16s%2Fg%2F11csb2mx7s!19sChIJ_zn2Xurivi0RDZIkpSCaibs,coffee shop Makassar
332,Fore Coffee - Daya Makassar,Kedai Kopi,"VGP6+8JG Ruko Daya Bussines Center, Jl. Perintis Kemerdekaan No.5, Daya, Kec. Biringkanaya, Kota Makassar, Sulawesi Selatan 90241, Indonesia",Makassar,-5.1141875,119.5115625,,4.6,37,+6288975974681,https://fore.coffee/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnPdfcriGK0uxJ6h7rW_86KOzCdvr40VamhufYdF6rgA_dAEmoOs_xhynaeygnCz9NateYPYK0VX6IunCqfPI8mgiTdWn5S5t87niT5uwm9mevriuTfpwUrrfrfZPyRGmBfM10Klhc-nlZO=w408-h544-k-no,"Senin,08.00 hingga 22.00 | Selasa,08.00 hingga 22.00 | Rabu,08.00 hingga 22.00 | Kamis,08.00 hingga 22.00 | Jumat,08.00 hingga 22.00 | Sabtu,08.00 hingga 22.00 | Minggu,08.00 hingga 22.00",https://www.google.com/maps/place/Fore+Coffee+-+Daya+Makassar/data=!4m7!3m6!1s0x2dbefb5b61031279:0xe054859805320b40!8m2!3d-5.1141875!4d119.5115625!16s%2Fg%2F11njn7hf2k!19sChIJeRIDYVv7vi0RQAsyBZiFVOA,coffee shop Makassar
333,Ceylon coffee,Kedai Kopi,"Jl. Sultan Hasanuddin No.28, RT.001/RW.01, Sawerigading, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90112, Indonesia",Makassar,-5.1394958,119.4098557,"VC65+6W Sawerigading, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,73,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnzajyreC1QloAKNXjGQsw0rGCE2xsRG3sIhAzWchfQrp3I9gtWlVBlAGVLZmnrEyPfteSiod18wzj2e7FTlo-_gjIiTH7YfcppCRVcukIo1-JlwAta5yxRFnGrp0-8Ocsny8LsRA=w408-h544-k-no,"Senin,08.00 hingga 22.00 | Selasa,08.00 hingga 22.00 | Rabu,08.00 hingga 22.00 | Kamis,08.00 hingga 22.00 | Jumat,08.00 hingga 22.00 | Sabtu,08.00 hingga 22.00 | Minggu,08.00 hingga 22.00",https://www.google.com/maps/place/Ceylon+coffee/data=!4m7!3m6!1s0x2dbf03b4e4006425:0xfa11c692c983e0b4!8m2!3d-5.1394958!4d119.4098557!16s%2Fg%2F11q24c_x_b!19sChIJJWQA5LQDvy0RtOCDyZLGEfo,coffee shop Makassar
334,Sumber Djaya Coffee,Kedai Kopi,"Komp, Jl. Puri Taman Sari No.A. 8/9, Bangkala, Manggala, Makassar City, South Sulawesi 90233, Indonesia",,-5.1714881,119.4642703,"RFH7+CP Bangkala, Kota Makassar, Sulawesi Selatan, Indonesia",4.8,12,+6281354593978,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWka3i0J-UXtOFNixxMPbxR1Yq07C7HoV1zLtuCK9eSsZTnXmATdFlGG7cbpEfMuyY7h6esNNLhPM-_bjBkjowA2tEISSRc_g5dpnG77mLYkQESia8gHFN5XTHuGl_CHxuAh77eQ=w426-h240-k-no,"Senin,09.00 hingga 22.00 | Selasa,09.00 hingga 22.00 | Rabu,09.00 hingga 22.00 | Kamis,09.00 hingga 22.00 | Jumat,09.00 hingga 22.00 | Sabtu,09.00 hingga 00.00 | Minggu,09.00 hingga 00.00",https://www.google.com/maps/place/Sumber+Djaya+Coffee/data=!4m7!3m6!1s0x2dbee3f2f3862561:0x765b2bb16243428f!8m2!3d-5.1714881!4d119.4642703!16s%2Fg%2F11pdsck6ts!19sChIJYSWG8_Ljvi0Rj0JDYrErW3Y,coffee shop Makassar
335,Marasa Coffee Stand Makassar,Kedai Kopi,"VF8H+RQ4, Tamalanrea Indah, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",Makassar,-5.132975,119.479468,,4.8,36,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmUozlrMkbvORtpzjJOYu3DsbhDJhFQ2fR2jpYwJ74Kz1-SaqRQE20STj27wIyNfKqOdFOlMoF_iTsKNAtoWFnhqDapFY3kty4PW6uLO_u1SIIae9aCVtHopHDs8hWSDfOW-E-m=w416-h240-k-no,"Senin,08.00 hingga 23.00 | Selasa,08.00 hingga 23.00 | Rabu,08.00 hingga 23.00 | Kamis,08.00 hingga 23.00 | Jumat,08.00 hingga 23.00 | Sabtu,08.00 hingga 23.00 | Minggu,08.00 hingga 23.00",https://www.google.com/maps/place/Marasa+Coffee+Stand+Makassar/data=!4m7!3m6!1s0x2dbefccefaef1cd9:0xadb4de8c0ac9c02a!8m2!3d-5.132975!4d119.479468!16s%2Fg%2F11f3wk652t!19sChIJ2Rzv-s78vi0RKsDJCozetK0,coffee shop Makassar
336,BACO Banana Coffee House,Kedai Kopi,"Jl. Muhajirin Lorong 2 No.8, Mangasa, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224, Indonesia",Makassar,-5.1863628,119.4315892,"RC7J+FJ Mangasa, Kota Makassar, Sulawesi Selatan, Indonesia",5,97,+6285379190666,https://instagram.com/baco_id?utm_medium=copy_link,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGe4rH0iTWe8N7b_MbtS9R5dUyCzmTFAn5QhHChqbcNvKlp9TO7YgZS_WtNnpYAbuaSvMdCWzl_YbJBckTjJpBk6UQzCWrg3iSLnP7L8T35Cxe_057vZvbrWpgnpZzBEB-iuc=w408-h544-k-no,"Senin,11.00 hingga 00.00 | Selasa,11.00 hingga 00.00 | Rabu,11.00 hingga 00.00 | Kamis,11.00 hingga 00.00 | Jumat,11.00 hingga 00.00 | Sabtu,11.00 hingga 00.00 | Minggu,11.00 hingga 00.00",https://www.google.com/maps/place/BACO+Banana+Coffee+House/data=!4m7!3m6!1s0x2dbee33ada6572f7:0xcb603c454e3157e2!8m2!3d-5.1863628!4d119.4315892!16s%2Fg%2F11rk2slyxr!19sChIJ93Jl2jrjvi0R4lcxTkU8YMs,coffee shop Makassar
337,Makassar Moon Coffee,Kedai Kopi,"Jl. AMD No.1, Manggala, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90235, Indonesia",Makassar,-5.1679258,119.4941125,"RFJV+RJ Manggala, Kota Makassar, Sulawesi Selatan, Indonesia",5,4,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlEvp1byPbECOiiGKazhkGcQoNixCzYorlwse--lgYYu3NIhm4C2nrLsA7fJAo70uStqK5n_SwsIY1_HkcqS9p1ZZENLYEYcbiEMTQRNvrjT4SCXrq1qZ8_VoghVZchaqX2QH9xgi4nTYmC=w408-h725-k-no,"Senin,07.00 hingga 00.00 | Selasa,07.00 hingga 00.00 | Rabu,07.00 hingga 00.00 | Kamis,07.00 hingga 00.00 | Jumat,07.00 hingga 00.00 | Sabtu,07.00 hingga 00.00 | Minggu,07.00 hingga 00.00",https://www.google.com/maps/place/Makassar+Moon+Coffee/data=!4m7!3m6!1s0x2dbee30010b2aa5f:0xd0aaeb0283275f57!8m2!3d-5.1679258!4d119.4941125!16s%2Fg%2F11n449nfwx!19sChIJX6qyEADjvi0RV18ngwLrqtA,coffee shop Makassar
338,12 am coffee time,Kedai Kopi,"Jl. Andi Djemma No.8, Mamajang Dalam, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90135, Indonesia",Makassar,-5.1683299,119.4333578,"RCJM+M8 Banta-Bantaeng, Kota Makassar, Sulawesi Selatan, Indonesia",5,30,,https://www.instagram.com/12.am_coffee_time?igsh=cHgwMDVrN3h6ZzRs,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn9CwicwSVi2wuyTfbCjYdYlmcKe72rZZi4_KJ7XwuimkYyItrgSsP3YpjNB8IkMacN20KsAgvkSbM5Ylw3BBksdNfRggmWg-k9jr1xn9OfXz6Rh406Nr6sCZDfD0xG-UO174xk=w408-h544-k-no,"Senin,08.00 hingga 00.00 | Selasa,08.00 hingga 00.00 | Rabu,08.00 hingga 00.00 | Kamis,08.00 hingga 00.00 | Jumat,08.00 hingga 00.00 | Sabtu,08.00 hingga 00.00 | Minggu,Buka 24 jam",https://www.google.com/maps/place/12+am+coffee+time/data=!4m7!3m6!1s0x2dbee3006b71612d:0xd515cd05ad83c972!8m2!3d-5.1683299!4d119.4333578!16s%2Fg%2F11vzq0m9zn!19sChIJLWFxawDjvi0RcsmDrQXNFdU,coffee shop Makassar
339,Sensey Coffee,Kedai Kopi,"Jl. Ekonomi 2 No.15 Blk C, Bangkala, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90234, Indonesia",Makassar,-5.17197,119.4799287,"RFHH+6X Bangkala, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,101,+6282133355361,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlXXpeMrIVKHMOdxx5l9z-eiqmPOypbDhD6_cgYHYSX07fHUerNuTztZozWr_NjCnA5YsS1CjCs63zngDIYIZnPQKEoD03nKJAKo7u9gXxe2ZenjlAnPm9tt5bABniZtu04uO-LXw=w408-h544-k-no,"Senin,10.00 hingga 22.00 | Selasa,10.00 hingga 22.00 | Rabu,10.00 hingga 22.00 | Kamis,10.00 hingga 22.00 | Jumat,10.00 hingga 22.00 | Sabtu,10.00 hingga 22.00 | Minggu,10.00 hingga 22.00",https://www.google.com/maps/place/Sensey+Coffee/data=!4m7!3m6!1s0x2dbee3d2e645d05b:0xcb03963ca0b7056f!8m2!3d-5.17197!4d119.4799287!16s%2Fg%2F11qp5371dl!19sChIJW9BF5tLjvi0RbwW3oDyWA8s,coffee shop Makassar
340,SaintMary Coffee,Kedai Kopi,"Jl. Sungai Cenrana No.3, Lajangiru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90145, Indonesia",Makassar,-5.1397412,119.4198594,"VC69+4W Lajangiru, Kota Makassar, Sulawesi Selatan, Indonesia",4.7,83,+6281294046463,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnZnNAeitYHw1NT1IPof9FlP9KlDdLcSR8xRymhfcnsLzoiMki5ScCQxQMYB1jA2As5AoXf84X7spYub_2ZZ6dK8BvuMLLAA1H16mIBlDTCoryXFi8efJOCIPsgsux1q_te5aBiuw=w408-h544-k-no,"Senin,07.00 hingga 19.00 | Selasa,07.00 hingga 19.00 | Rabu,07.00 hingga 19.00 | Kamis,07.00 hingga 19.00 | Jumat,07.00 hingga 19.00 | Sabtu,07.00 hingga 19.00 | Minggu,07.00 hingga 19.00",https://www.google.com/maps/place/SaintMary+Coffee/data=!4m7!3m6!1s0x2dbefd33dc2c5567:0x34d450a000467e1e!8m2!3d-5.1397412!4d119.4198594!16s%2Fg%2F11rtz3rq24!19sChIJZ1Us3DP9vi0RHn5GAKBQ1DQ,coffee shop Makassar
341,Nol Tiga Coffee,Kedai Kopi,"Jl. Anggrek Raya No.22, Paropo, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",Makassar,-5.1607775,119.4549921,"RFQ3+MX Paropo, Kota Makassar, Sulawesi Selatan, Indonesia",4.1,102,+6285255257403,https://instagram.com/noltigacoffee?igshid=YmMyMTA2M2Y=,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmKsAU-yA4SiTzQQBRueuO__UeXZxBc-2cPMhZ9g8h9QdfsasDvfItWdSFwJIhe6zymAkwI8aQZdiPrU_yMFM60DH4CnWSkNAEBniZOa03uhyzWzGDpuppIy2ukhmEPYHkai8pXxQ=w408-h306-k-no,"Senin,Buka 24 jam | Selasa,Buka 24 jam | Rabu,Buka 24 jam | Kamis,Buka 24 jam | Jumat,Buka 24 jam | Sabtu,Buka 24 jam | Minggu,Buka 24 jam",https://www.google.com/maps/place/Nol+Tiga+Coffee/data=!4m7!3m6!1s0x2dbee3153ec25627:0x6ee291557fd9f7f6!8m2!3d-5.1607775!4d119.4549921!16s%2Fg%2F11p3hmw16n!19sChIJJ1bCPhXjvi0R9vfZf1WR4m4,coffee shop Makassar
342,Beyours Coffee & Space,Kafe,"Jl. Skarda N.1, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia",Makassar,-5.1772528,119.4431201,"RCFV+36 Gn. Sari, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,21,+628980422606,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnG2047KAI5UXPlIbBFIIz3O-E7VLqF5fsI0geqLESMecYktOMJ6Tc0m3WKvFXRmG2t709bb48Aw_FUSMD-Ep0EVU3fhQHDNt8rnJT4IwqcGF7S6CLFlVfi7rOAnJc7WWBPHpyU-iNBtEhs=w426-h240-k-no,"Senin,07.30 hingga 00.00 | Selasa,07.30 hingga 00.00 | Rabu,07.30 hingga 00.00 | Kamis,07.30 hingga 00.00 | Jumat,07.30 hingga 00.00 | Sabtu,07.30 hingga 00.00 | Minggu,07.30 hingga 00.00",https://www.google.com/maps/place/Beyours+Coffee+%26+Space/data=!4m7!3m6!1s0x2dbee30072bc697b:0xb8face295c13a27c!8m2!3d-5.1772528!4d119.4431201!16s%2Fg%2F11mzzqh6pn!19sChIJe2m8cgDjvi0RfKITXCnO-rg,coffee shop Makassar
343,Inklusi - coffee shop & coworking space,Kedai Kopi,"Jl. Perintis Kemerdekaan VII No.4E, Tamalanrea Indah, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245, Indonesia",Makassar,-5.1403274,119.4841499,"VF5M+VM Tamalanrea Indah, Kota Makassar, Sulawesi Selatan, Indonesia",4.9,45,+6281232343691,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmSKck5lO7l49OyMft1Lqrtx-cwGzad4i9AYS0XxB9KkNKHHS9mP1CEe82-xvSviXGr6he_3dzoKivv5RTUNZ1nGODbAOwhMjyK-7ZQK-573m7cfde4F5qOPQmKF6sfpOqsIgeEa9Vglkw=w408-h544-k-no,"Senin,09.00 hingga 01.00 | Selasa,09.00 hingga 01.00 | Rabu,09.00 hingga 01.00 | Kamis,09.00 hingga 01.00 | Jumat,09.00 hingga 01.00 | Sabtu,09.00 hingga 01.00 | Minggu,09.00 hingga 01.00",https://www.google.com/maps/place/Inklusi+-+coffee+shop+%26+coworking+space/data=!4m7!3m6!1s0x2dbee39b3b90485d:0xf73fc5693ad2bbf6!8m2!3d-5.1403274!4d119.4841499!16s%2Fg%2F11vl8qx733!19sChIJXUiQO5vjvi0R9rvSOmnFP_c,coffee shop Makassar
344,MCH Coffee Shop Merapi,Kedai Kopi,"Jl. Gn. Merapi selatan No.5b, Maricaya Baru, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90114, Indonesia",Makassar,-5.1463383,119.4178804,"VC39+F5 Maricaya Baru, Kota Makassar, Sulawesi Selatan, Indonesia",4.2,192,+6283899282935,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkh925ZRT4CfabimgKH4dWodJr01XNSQf2bCkUKiCwHbDboJs7W2He_cN53AixZvMutFix7-5F5HGB3X9AgaNypMYGJ45dCHOs5IHC2-V6S1L3a_vGesWKlqG74wBU6frGyrtRehw=w408-h725-k-no,"Senin,Buka 24 jam | Selasa,Buka 24 jam | Rabu,Buka 24 jam | Kamis,Buka 24 jam | Jumat,Buka 24 jam | Sabtu,Buka 24 jam | Minggu,Buka 24 jam",https://www.google.com/maps/place/MCH+Coffee+Shop+Merapi/data=!4m7!3m6!1s0x2dbf1dba20b676bf:0xc60af97096996a80!8m2!3d-5.1463383!4d119.4178804!16s%2Fg%2F11k9l3nshd!19sChIJv3a2ILodvy0RgGqZlnD5CsY,coffee shop Makassar
345,KOFEN,Kedai Kopi,"Jl. Maccini Raya No.150, Karuwisi, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90232, Indonesia",Makassar,-5.1380307,119.4351409,"VC6P+Q3 Karuwisi, Kota Makassar, Sulawesi Selatan, Indonesia",5,26,,https://www.instagram.com/kofen.ig/,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkQJX_XyUGQdA0mOWQ12WpSwVYpp8072dojPAk5CfSrepmOQFD8RH_-FIPmCP2ApPhLJOB3snVo8ikX-CT0BKVk1RqJiikw_g3o9O7wIrddCSla58_pYigldCyGbZwBT41htOLOIbUnnYc=w408-h516-k-no,"Senin,08.00 hingga 23.00 | Selasa,08.00 hingga 23.00 | Rabu,08.00 hingga 23.00 | Kamis,08.00 hingga 23.00 | Jumat,08.00 hingga 23.00 | Sabtu,08.00 hingga 23.00 | Minggu,08.00 hingga 23.00",https://www.google.com/maps/place/KOFEN/data=!4m7!3m6!1s0x2dbefd0002faf9d1:0x9ebb0cd8a80fd1b1!8m2!3d-5.1380307!4d119.4351409!16s%2Fg%2F11ytv94dvf!19sChIJ0fn6AgD9vi0RsdEPqNgMu54,coffee shop Makassar
346,Jeger barber & coffeeshop,Kedai Kopi,"Jl. Skarda N.1 No.22, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia",Makassar,-5.1762634,119.4437771,"RCFV+FG Gn. Sari, Kota Makassar, Sulawesi Selatan, Indonesia",4.5,276,+6282393444932,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWklCdsA2ptiDkyj0QSMeD40TN-MAb1fUfqfvmnXMNNLVMKb-jRwTqb1DdUgL0uHoR5hS5m8sC2xUVOg-84nTlpRA_LP8X4s7EyUKn7PTiimB6a1GBKasyV7qXu5hsXelmxNQCZXfA=w408-h306-k-no,Buka sekarang,https://www.google.com/maps/place/Jeger+barber+%26+coffeeshop/data=!4m7!3m6!1s0x2dbee366bc56b899:0x75408db76618c2d3!8m2!3d-5.1762634!4d119.4437771!16s%2Fg%2F11jcfxzhnx!19sChIJmbhWvGbjvi0R08IYZreNQHU,coffee shop Makassar
347,Kopi Api Coffee Roasters,Kedai Kopi,"Ruko Mirah 2, Jl. Pengayoman No.17, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231, Indonesia",Makassar,-5.1616122,119.4497652,"RCQX+9W Pandang, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,772,+628114455459,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn7tNu02dJVV4Xk2XGgdASqfr3Qzj3doDpJNXUaZ87fGO77pdmP9c4L-F1qIBmdxYr5sB9uwugAtb_mT0UQLZD9LAl-XehM2OeRlPe1bev4mxpjLFnhAB85-rvzPuT3y8PfU7FS=w408-h306-k-no,"Senin,08.00 hingga 22.00 | Selasa,08.00 hingga 22.00 | Rabu,08.00 hingga 22.00 | Kamis,08.00 hingga 22.00 | Jumat,08.00 hingga 22.00 | Sabtu,08.00 hingga 22.00 | Minggu,08.00 hingga 22.00",https://www.google.com/maps/place/Kopi+Api+Coffee+Roasters/data=!4m7!3m6!1s0x2dbee2e8fdec48bb:0x6ef15a6ac20fbab2!8m2!3d-5.1616122!4d119.4497652!16s%2Fg%2F11ckqsxd27!19sChIJu0js_ejivi0RsroPwmpa8W4,coffee shop Makassar
348,barcoffee Space,Kedai Kopi,"Jl. Toddopuli 10, baru, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233, Indonesia",Makassar,-5.1668646,119.463396,"RFM7+79 Borong, Kota Makassar, Sulawesi Selatan, Indonesia",4.6,93,+6285340629756,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmtqtsq0t_KMf9d_nhxfD_yriV2316RxIY5c5y5lJzCniCOgUCdzqmOBTr2mQu3rd3CRiGPcqq_U36foolkSxRQLAe4teCTOYjLtVla9jX9teT8rUAkwbtJeETcssz5hBH7spEH=w426-h240-k-no,"Senin,12.00 hingga 23.30 | Selasa,12.00 hingga 23.30 | Rabu,12.00 hingga 23.30 | Kamis,12.00 hingga 23.30 | Jumat,12.00 hingga 23.30 | Sabtu,12.00 hingga 23.30 | Minggu,12.00 hingga 23.30",https://www.google.com/maps/place/barcoffee+Space/data=!4m7!3m6!1s0x2dbee2e8feab939d:0x72141e84f18ab46!8m2!3d-5.1668646!4d119.463396!16s%2Fg%2F11c2np3nfx!19sChIJnZOr_ujivi0RRqsYT-hBIQc,coffee shop Makassar
349,Fireflies Coffee Pattimura,Kafe,"Jl. Pattimura No.5, Baru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90112, Indonesia",Makassar,-5.1364066,119.4071623,"VC74+CV Baru, Kota Makassar, Sulawesi Selatan, Indonesia",4.4,1110,+624113631363,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlNhsVPk6VkJ3qJTLJhY3INNYTT8W3zjqi5OG-Qdc-XZp--mxZ2aXP9xv-mVJ46XA97HJRdy7Lm2KA1jDlzG2iOCxMoZxsEuX5LXF25eMja1KW7NGUdrqhKMjaH-TV6IEuo38wh=w426-h240-k-no,"Senin,10.00 hingga 23.00 | Selasa,10.00 hingga 23.00 | Rabu,10.00 hingga 23.00 | Kamis,10.00 hingga 23.00 | Jumat,10.00 hingga 23.00 | Sabtu,10.00 hingga 23.00 | Minggu,10.00 hingga 23.00",https://www.google.com/maps/place/Fireflies+Coffee+Pattimura/data=!4m7!3m6!1s0x2dbf02afd536c67f:0x8177e4100160ef5a!8m2!3d-5.1364066!4d119.4071623!16s%2Fg%2F1hc3b3jvs!19sChIJf8Y21a8Cvy0RWu9gARDkd4E,coffee shop Makassar
